8	6	5	6.22274	4.64368
8	7	5	7.31343	4.83575
9	3	6	3.49297	6.35336
9	4	6	3.86799	6.26704
9	5	6	5.19197	6.38496
9	6	6	6.1001	6.33638
9	7	6	6.58366	5.64328
10	3	7	2.52975	6.56405
10	4	7	3.95664	7.26122
10	5	7	5.27242	6.53245
10	6	7	5.9119	7.33867
10	7	7	7.08769	6.75416
11	8	3	8.23739	2.76873
11	8	4	8.08868	3.50589
11	8	5	8.48142	5.26807
11	8	6	8.46271	5.68896
11	8	7	8.32198	6.55255
12	9	3	8.625	3.45276
12	9	4	9.46937	3.65833
12	9	5	9.49639	4.8591
12	9	6	8.85582	5.7697
12	9	7	9.41576	6.64108
13	10	3	9.59158	2.74458
13	10	4	10.0126	4.32802
13	10	5	9.79774	4.68157
13	10	6	10.1279	6.27383
13	10	7	10.2283	6.55769
14	11	3	11.0166	2.50561
14	11	4	10.7912	3.77624
14	11	5	11.2828	5.0033
14	11	6	11.4409	5.81553
14	11	7	10.6731	7.21825
15	12	3	11.8104	2.73721
15	12	4	12.2599	4.34641
15	12	5	11.7683	5.36988
15	12	6	11.5509	6.15761
15	12	7	11.9498	7.31872
16	8	2	7.73382	2.34248
16	9	2	9.01985	1.61101
16	10	2	10.3274	1.84614
16	11	2	11.0892	1.59155
16	12	2	12.248	1.5502
17	8	1	7.83128	1.33758
17	9	1	8.62526	0.717321
17	10	1	10.0155	0.731575
17	11	1	10.5773	1.12846
17	12	1	12.0906	1.36438
18	8	0	8.20345	0.343355
18	9	0	8.77068	-0.227404
18	10	0	10.0145	0.268785
18	11	0	11.4675	0.107578
18	12	0	12.0589	-0.38604
19	8	-1	7.82601	-1.17973
19	9	-1	9.18839	-0.712668
19	10	-1	10.4974	-0.69284
19	11	-1	11.4425	-1.13419
19	12	-1	11.708	-1.14781
20	8	-2	7.712	-2.3738
20	9	-2	8.51818	-1.92402
20	10	-2	9.96229	-1.74643
20	11	-2	10.756	-1.51514
20	12	-2	11.5188	-2.43969
21	13	-2	13.1926	-2.44859
21	13	-1	12.5554	-1.10569
21	13	0	12.6464	-0.248093
21	13	1	13.2938	1.47347
21	13	2	12.545	1.6131
22	14	-2	14.4096	-1.65239
22	14	-1	14.2598	-0.507692
22	14	0	14.2247	0.364625
22	14	1	14.2588	1.1475
22	14	2	14.4811	2.13141
23	15	-2	14.5293	-2.24095
23	15	-1	15.3982	-0.502843
23	15	0	14.714	0.282365
23	15	1	14.7031	1.20131
23	15	2	15.3504	1.50681
24	16	-2	16.2427	-2.47386
24	16	-1	15.7873	-1.36325
24	16	0	16.4889	0.305111
24	16	1	15.9967	0.649596
24	16	2	15.7613	2.12446
25	17	-2	16.7773	-2.36846
25	17	-1	16.9389	-0.593461
25	17	0	16.7035	0.0996257
25	17	1	17.4098	1.19107
25	17	2	17.2837	2.46559
26	13	3	13.1766	2.56001
26	14	3	14.1446	3.33512
26	15	3	15.3775	3.40404
26	16	3	15.7501	2.55014
26	17	3	17.2349	3.36184
27	13	4	13.4505	4.02497
27	14	4	13.7117	3.70454
27	15	4	15.2131	4.17665
27	16	4	16.2314	4.47056
27	17	4	16.7676	3.76692
28	13	5	12.5977	4.754
28	14	5	13.5497	5.37691
28	15	5	14.665	5.46409
28	16	5	15.8844	5.49389
28	17	5	16.8711	4.75654
29	13	6	13.1433	5.66516
29	14	6	14.3104	6.2049
29	15	6	15.2093	6.31493
29	16	6	16.1183	5.60136
29	17	6	16.9468	6.44442
30	13	7	13.4197	7.13307
30	14	7	13.5651	6.71218
30	15	7	14.6735	7.46599
30	16	7	15.831	7.35361
30	17	7	17.1034	7.36169
31	18	3	17.7173	3.34885
31	18	4	18.0797	3.60477
31	18	5	18.3929	4.91182
31	18	6	18.289	5.94424
31	18	7	17.7623	6.54051
32	19	3	19.3434	3.17744
32	19	4	18.6921	3.97918
32	19	5	19.2499	4.89811
32	19	6	18.6141	5.97416
32	19	7	18.6325	6.95032
33	20	3	20.1036	2.74411
33	20	4	20.1821	3.78533
33	20	5	20.2988	5.4411
33	20	6	19.504	5.59109
33	20	7	20.4281	6.5438
34	21	3	20.6956	3.20945
34	21	4	21.2062	3.69687
34	21	5	21.2323	4.86055
34	21	6	21.2036	6.43266
34	21	7	20.704	6.90259
35	22	3	21.7471	2.54457
35	22	4	21.6374	4.38437
35	22	5	22.4553	5.24504
35	22	6	22.3571	6.10009
35	22	7	22.2231	7.44264
36	18	2	17.5006	2.11044
36	19	2	19.2255	2.30346
36	20	2	20.0377	2.29754
36	21	2	20.6998	1.77152
36	22	2	22.162	1.6002
37	18	1	17.5267	0.760152
37	19	1	19.169	1.33847
37	20	1	19.6516	1.06135
37	21	1	21.0548	1.30806
37	22	1	21.6246	0.75952
38	18	0	18.2483	-0.1029
38	19	0	18.5652	-0.206611
38	20	0	20.4874	-0.414358
38	21	0	20.8881	-0.38531
38	22	0	22.0961	-0.471625
39	18	-1	18.3995	-1.11486
39	19	-1	18.6062	-1.22265
39	20	-1	19.9321	-1.36363
39	21	-1	21.4954	-1.41676
39	22	-1	21.535	-0.53479
40	18	-2	17.7858	-1.56703
40	19	-2	19.3068	-2.28833
40	20	-2	20.3758	-2.16313
40	21	-2	21.3241	-1.99613
40	22	-2	21.5111	-2.40722
41	23	-2	23.3337	-1.87038
41	23	-1	22.5343	-1.3909
41	23	0	22.6383	0.252803
41	23	1	22.8592	1.23067
41	23	2	22.9102	2.24847
42	24	-2	24.3979	-1.83922
42	24	-1	24.3087	-1.46971
42	24	0	23.5072	-0.207461
42	24	1	24.1961	1.40222
42	24	2	24.0805	1.76306
43	25	-2	24.7192	-1.9945
43	25	-1	25.4422	-1.3812
43	25	0	24.7181	0.284529
43	25	1	25.4664	1.18314
43	25	2	24.9518	1.7431
44	26	-2	26.2956	-1.53942
44	26	-1	26.0256	-0.570247
44	26	0	26.1112	0.24452
44	26	1	25.6517	0.829112
44	26	2	26.3059	2.49374
45	27	-2	26.7754	-2.48954
45	27	-1	27.3759	-0.649609
45	27	0	27.0223	0.250313
45	27	1	27.3713	1.40997
45	27	2	27.4186	2.02063
46	23	-3	22.7888	-2.55412
46	24	-3	23.9083	-3.49551
46	25	-3	25.0174	-3.28073
46	26	-3	25.7695	-3.18126
46	27	-3	26.5884	-3.16688
47	23	-4	23.33	-4.39138
47	24	-4	24.3279	-4.13961
47	25	-4	24.5735	-4.02489
47	26	-4	25.735	-3.60209
47	27	-4	26.6527	-3.99302
48	23	-5	23.3884	-4.6007
48	24	-5	24.0763	-5.41534
48	25	-5	25.3128	-5.16221
48	26	-5	25.6739	-5.24762
48	27	-5	27.1917	-5.27223
49	23	-6	22.5662	-5.94467
49	24	-6	23.9429	-6.49286
49	25	-6	24.5815	-6.0405
49	26	-6	26.3239	-6.25452
49	27	-6	27.2443	-6.13129
50	23	-7	23.4085	-7.05501
50	24	-7	24.4347	-7.39369
50	25	-7	25.1918	-6.7395
50	26	-7	26.1675	-6.72833
50	27	-7	27.0586	-6.69702
51	28	-7	28.1292	-6.74815
51	28	-6	28.3377	-6.20453
51	28	-5	28.4883	-5.40667
51	28	-4	28.1199	-3.73158
51	28	-3	28.416	-2.67251
52	29	-7	29.156	-7.2997
52	29	-6	29.3355	-6.44988
52	29	-5	29.3227	-4.57266
52	29	-4	29.2825	-3.93111
52	29	-3	28.6446	-2.53343
53	30	-7	29.6751	-6.96955
53	30	-6	29.7893	-6.45723
53	30	-5	30.4094	-4.96091
53	30	-4	29.5712	-4.38909
53	30	-3	29.5245	-3.46181
54	31	-7	31.3359	-6.97014
54	31	-6	30.9217	-6.32589
54	31	-5	30.8403	-4.59619
54	31	-4	30.6371	-3.63801
54	31	-3	30.7011	-2.638
55	32	-7	32.1812	-6.78306
55	32	-6	32.366	-5.86844
55	32	-5	32.0734	-4.59447
55	32	-4	31.7983	-3.81121
55	32	-3	32.0237	-2.56014
56	28	-2	27.7317	-1.85086
56	29	-2	28.6295	-2.20004
56	30	-2	29.9256	-1.68743
56	31	-2	31.3026	-1.94503
56	32	-2	31.7666	-2.29827
57	28	-1	28.3206	-1.19956
57	29	-1	28.6986	-0.97803
57	30	-1	30.2482	-1.16887
57	31	-1	30.7682	-0.835976
57	32	-1	31.7569	-1.44685
58	28	0	27.5221	-0.159315
58	29	0	29.3922	0.329789
58	30	0	30.3424	0.0943044
58	31	0	30.9744	0.483178
58	32	0	31.7782	-0.232558
59	28	1	28.4061	0.719964
59	29	1	29.4273	0.799532
59	30	1	29.7404	0.678481
59	31	1	31.2762	0.504826
59	32	1	31.6099	0.728846
60	28	2	27.7095	2.11271
60	29	2	29.3354	2.25057
60	30	2	30.3777	2.40027
60	31	2	31.2823	2.22488
60	32	2	32.4754	2.37271
76	28	-8	28.1285	-7.55529
76	29	-8	29.2433	-8.49734
76	30	-8	29.7773	-7.6083
76	31	-8	31.3689	-7.74409
76	32	-8	32.0643	-7.71268
77	28	-9	27.9182	-8.53559
77	29	-9	29.2794	-9.16799
77	30	-9	29.5546	-8.57207
77	31	-9	31.1813	-8.54205
77	32	-9	31.7168	-8.94322
78	28	-10	28.2448	-10.2977
78	29	-10	28.9875	-9.57527
78	30	-10	30.4157	-10.2337
78	31	-10	31.2789	-9.7728
78	32	-10	31.6013	-9.7076
79	28	-11	28.4346	-11.139
79	29	-11	29.2651	-10.7264
79	30	-11	30.1881	-10.8223
79	31	-11	31.2268	-10.7955
79	32	-11	31.6135	-10.7114
80	28	-12	28.0348	-12.3787
80	29	-12	28.7571	-12.1491
80	30	-12	30.3452	-11.7193
80	31	-12	31.4244	-12.4217
80	32	-12	31.5971	-12.0448
81	27	-12	26.6716	-12.2373
81	27	-11	27.2181	-10.6205
81	27	-10	27.0136	-9.74494
81	27	-9	27.252	-9.26629
81	27	-8	27.4122	-7.93407
82	26	-12	26.1368	-12.3065
82	26	-11	26.2658	-11.1287
82	26	-10	25.6956	-10.2303
82	26	-9	25.6018	-8.78493
82	26	-8	25.6193	-7.93123
83	25	-12	24.8348	-11.7844
83	25	-11	24.5925	-11.3056
83	25	-10	24.7381	-10.0246
83	25	-9	24.6149	-8.68658
83	25	-8	24.6608	-8.29736
84	24	-12	24.2852	-12.0447
84	24	-11	24.1472	-11.4025
84	24	-10	24.4906	-10.1865
84	24	-9	24.3552	-8.82898
84	24	-8	24.3804	-8.00817
85	23	-12	22.751	-12.3989
85	23	-11	23.3223	-10.5506
85	23	-10	23.3744	-9.83593
85	23	-9	22.5087	-9.48
85	23	-8	22.6047	-8.08984
91	22	-7	22.0034	-6.53133
91	22	-6	22.0156	-6.458
91	22	-5	22.4468	-5.18482
91	22	-4	21.6462	-4.13959
91	22	-3	21.891	-3.40528
92	21	-7	21.3985	-6.70759
92	21	-6	20.5523	-5.59987
92	21	-5	21.0355	-5.38027
92	21	-4	21.3756	-3.92058
92	21	-3	20.7689	-2.62253
93	20	-7	20.1837	-6.80569
93	20	-6	19.7679	-5.62156
93	20	-5	20.4993	-4.63644
93	20	-4	20.405	-3.98479
93	20	-3	19.6953	-2.51549
94	19	-7	18.516	-6.90879
94	19	-6	18.9446	-6.39009
94	19	-5	18.8183	-4.60284
94	19	-4	18.5835	-4.23253
94	19	-3	18.838	-3.3672
95	18	-7	17.507	-6.59294
95	18	-6	17.5004	-6.05882
95	18	-5	18.3928	-4.80495
95	18	-4	18.2484	-4.46771
95	18	-3	18.1721	-3.27866
106	13	-3	12.5321	-3.02537
106	14	-3	13.6157	-3.24426
106	15	-3	14.7565	-2.77533
106	16	-3	16.4389	-3.07516
106	17	-3	16.8046	-3.41733
107	13	-4	13.3198	-3.52057
107	14	-4	13.7018	-4.40534
107	15	-4	15.4239	-3.84527
107	16	-4	15.5327	-4.3835
107	17	-4	16.597	-3.92982
108	13	-5	13.4388	-4.65532
108	14	-5	13.9527	-5.35753
108	15	-5	15.0222	-4.50451
108	16	-5	15.7311	-5.00147
108	17	-5	17.2974	-5.12723
109	13	-6	12.6088	-6.27617
109	14	-6	14.4209	-5.71494
109	15	-6	14.9978	-6.49967
109	16	-6	16.0455	-6.29561
109	17	-6	16.7407	-5.61062
110	13	-7	13.2503	-7.46518
110	14	-7	13.7155	-7.04303
110	15	-7	15.033	-6.71891
110	16	-7	16.2914	-6.87793
110	17	-7	16.5969	-6.95281
146	23	3	22.794	2.63687
146	24	3	23.867	3.29371
146	25	3	25.3239	3.16532
146	26	3	25.5889	3.31622
146	27	3	26.6948	3.24344
147	23	4	22.5003	4.31474
147	24	4	23.7679	4.24062
147	25	4	24.6795	4.25239
147	26	4	25.855	4.2261
147	27	4	27.4104	4.24534
148	23	5	23.3857	4.89127
148	24	5	23.5103	4.78406
148	25	5	24.6388	4.9858
148	26	5	26.3794	5.14021
148	27	5	27.4493	4.84097
149	23	6	23.176	6.22434
149	24	6	24.4477	6.32331
149	25	6	24.923	6.26944
149	26	6	26.4315	6.39499
149	27	6	26.5547	5.58377
150	23	7	23.4489	6.74439
150	24	7	24.0235	6.58723
150	25	7	24.5233	6.56526
150	26	7	26.2429	7.4696
150	27	7	27.4918	7.0204
156	18	8	17.902	8.308
156	19	8	18.6147	8.25488
156	20	8	19.6932	8.14273
156	21	8	20.8136	7.51894
156	22	8	21.8972	7.56144
157	18	9	18.1592	8.77809
157	19	9	19.3715	8.55914
157	20	9	20.4622	8.73457
157	21	9	21.4867	9.27012
157	22	9	21.9233	9.32775
158	18	10	17.5623	10.0012
158	19	10	19.4212	10.4479
158	20	10	20.2493	9.6627
158	21	10	20.9164	10.2665
158	22	10	22.4861	9.56403
159	18	11	17.6522	11.2305
159	19	11	18.759	10.7942
159	20	11	20.463	11.1401
159	21	11	21.3344	10.9899
159	22	11	21.683	10.8232
160	18	12	18.1589	12.3255
160	19	12	18.9153	11.6204
160	20	12	20.1259	11.5296
160	21	12	20.6378	12.1393
160	22	12	22.1905	12.2192
161	23	8	22.8118	8.2613
161	23	9	22.6814	9.49122
161	23	10	23.0044	10.37
161	23	11	22.9768	10.6627
161	23	12	23.3974	11.7105
162	24	8	23.7448	7.65979
162	24	9	24.0594	8.68104
162	24	10	24.1682	10.4986
162	24	11	23.6994	11.3002
162	24	12	23.7556	11.8395
163	25	8	24.6441	7.65972
163	25	9	25.4275	8.75863
163	25	10	25.2352	9.7204
163	25	11	24.7433	10.877
163	25	12	25.284	11.7767
164	26	8	26.1888	7.68448
164	26	9	26.4178	9.36635
164	26	10	26.233	9.82374
164	26	11	25.6003	10.8792
164	26	12	25.7261	12.3143
165	27	8	27.3439	8.40467
165	27	9	27.2082	8.76108
165	27	10	27.4251	10.0217
165	27	11	27.1303	11.3031
165	27	12	26.7387	12.1866
181	17	8	16.5455	7.64455
181	17	9	16.9917	8.5105
181	17	10	16.9631	9.63064
181	17	11	16.5282	10.576
181	17	12	17.1289	11.6297
182	16	8	15.9497	8.25628
182	16	9	16.2382	9.44995
182	16	10	16.2438	10.1248
182	16	11	16.1078	11.4137
182	16	12	16.2647	12.0062
183	15	8	15.3026	8.16522
183	15	9	15.2297	9.32657
183	15	10	14.6992	9.51485
183	15	11	15.1668	10.7282
183	15	12	15.0246	11.7259
184	14	8	14.2365	7.66177
184	14	9	14.3001	8.99864
184	14	10	14.1845	10.3165
184	14	11	13.5193	11.4757
184	14	12	13.7761	12.3436
185	13	8	13.3816	8.12894
185	13	9	13.1344	8.53536
185	13	10	12.7527	9.69324
185	13	11	13.3475	11.083
185	13	12	12.6242	12.2052
186	13	13	13.0861	12.6416
186	14	13	13.5911	13.4117
186	15	13	15.0514	13.4132
186	16	13	16.1269	13.3295
186	17	13	17.4447	13.3446
187	13	14	12.8869	14.3225
187	14	14	13.7082	13.5826
187	15	14	14.5416	13.7787
187	16	14	15.5674	13.9911
187	17	14	17.363	13.6977
188	13	15	12.882	14.5016
188	14	15	14.425	15.4264
188	15	15	15.4675	14.7143
188	16	15	16.4958	14.9129
188	17	15	17.2078	14.7311
189	13	16	13.1632	15.5672
189	14	16	14.2564	15.7936
189	15	16	15.3492	15.9563
189	16	16	16.0414	15.5392
189	17	16	16.8296	15.5824
190	13	17	13.4885	17.4511
190	14	17	14.0687	17.4658
190	15	17	14.9458	17.2903
190	16	17	16.4234	16.6973
190	17	17	16.6119	17.3671
191	18	13	18.4843	13.4767
191	18	14	18.0632	14.3952
191	18	15	18.4345	15.4692
191	18	16	18.4533	15.6675
191	18	17	18.39	17.3195
192	19	13	19.1861	12.5657
192	19	14	19.2467	14.4524
192	19	15	18.5078	14.9132
192	19	16	19.4183	16.1802
192	19	17	18.9331	17.4031
193	20	13	20.3712	12.5556
193	20	14	20.3067	13.832
193	20	15	20.4953	14.7138
193	20	16	19.915	15.5967
193	20	17	19.6774	17.2513
194	21	13	21.4114	12.5134
194	21	14	21.3836	13.5153
194	21	15	21.3395	14.6138
194	21	16	21.0468	15.5002
194	21	17	21.0892	16.5189
195	22	13	21.6344	13.2024
195	22	14	21.7517	14.4966
195	22	15	22.4433	14.9323
195	22	16	21.9075	16.2702
195	22	17	22.1935	17.4773
256	18	18	18.3266	18.1869
256	19	18	18.6344	17.9344
256	20	18	20.2179	17.7512
256	21	18	21.0728	17.5865
256	22	18	21.7223	18.2591
257	18	19	17.713	19.199
257	19	19	19.1507	18.6596
257	20	19	20.301	18.7138
257	21	19	21.0688	18.6855
257	22	19	22.3431	18.8873
258	18	20	17.8275	19.682
258	19	20	18.9715	20.4974
258	20	20	19.927	20.3891
258	21	20	20.6041	20.1538
258	22	20	22.2819	20.4264
259	18	21	17.5751	20.7012
259	19	21	19.291	21.059
259	20	21	19.7907	20.664
259	21	21	20.8361	20.7267
259	22	21	22.4924	21.1716
260	18	22	17.8716	22.2684
260	19	22	18.7779	22.3939
260	20	22	19.8761	21.6618
260	21	22	20.5527	22.3154
260	22	22	21.5097	21.9264
261	17	18	17.4808	17.8134
261	17	19	16.523	19.2319
261	17	20	17.4796	19.795
261	17	21	17.0704	20.5297
261	17	22	16.7356	21.7194
262	16	18	16.2139	18.3283
262	16	19	16.327	19.2127
262	16	20	15.8168	19.655
262	16	21	16.4038	20.8262
262	16	22	15.5808	22.1501
263	15	18	15.4038	18.4735
263	15	19	14.6767	18.9995
263	15	20	14.8444	19.6212
263	15	21	14.7795	21.2249
263	15	22	15.2143	22.2721
264	14	18	14.4492	18.0367
264	14	19	13.7396	18.5257
264	14	20	14.438	19.666
264	14	21	13.7359	21.0205
264	14	22	13.8085	21.5709
265	13	18	12.8492	17.7203
265	13	19	13.456	18.6953
265	13	20	13.1174	20.3583
265	13	21	12.8981	21.4244
265	13	22	13.1828	22.2034
291	28	3	27.6846	3.49812
291	28	4	27.9838	4.35017
291	28	5	28.3159	5.11075
291	28	6	28.4563	6.37339
291	28	7	27.5941	6.59435
292	29	3	29.3141	3.32299
292	29	4	28.5284	4.37667
292	29	5	28.7726	5.19745
292	29	6	28.6223	5.51998
292	29	7	29.3477	7.15689
293	30	3	29.8797	2.72914
293	30	4	29.6773	4.17065
293	30	5	30.1253	5.46696
293	30	6	30.2421	6.15234
293	30	7	30.3699	7.07142
294	31	3	31.3413	2.97003
294	31	4	31.2908	3.70046
294	31	5	30.6373	4.53011
294	31	6	30.5982	5.98591
294	31	7	31.2314	6.90008
295	32	3	31.6708	3.10144
295	32	4	32.321	4.26424
295	32	5	32.021	4.6698
295	32	6	32.2806	5.68236
295	32	7	32.3491	6.90087
296	28	8	27.8775	7.64665
296	29	8	29.1695	8.3245
296	30	8	29.92	8.44655
296	31	8	31.2113	7.79811
296	32	8	32.0658	8.36858
297	28	9	27.6463	8.90771
297	29	9	28.861	9.39095
297	30	9	29.6866	8.87405
297	31	9	31.2568	8.76653
297	32	9	32.1254	9.31859
298	28	10	27.5043	10.3043
298	29	10	29.4873	10.4066
298	30	10	30.4573	10.1617
298	31	10	30.5364	10.0785
298	32	10	31.7602	9.51962
299	28	11	28.2788	11.4152
299	29	11	28.5779	11.2814
299	30	11	30.3801	10.9919
299	31	11	31.1774	11.363
299	32	11	32.3922	11.436
