0.003532	0.982287	-0.187348	0.353185	-0.018515	0.187381	0.982113	-1.851458	0.999822	0.000000	0.018848	99.982235	0.000000	0.000000	0.000000	1.000000
0.006213	0.951057	-0.308955	0.621274	-0.019121	0.309017	0.950864	-1.912084	0.999798	0.000000	0.020105	99.979788	0.000000	0.000000	0.000000	1.000000
0.009095	0.904827	-0.425682	0.909516	-0.019328	0.425779	0.904621	-1.932820	0.999772	0.000000	0.021361	99.977182	0.000000	0.000000	0.000000	1.000000
0.012119	0.844328	-0.535690	1.211908	-0.019097	0.535827	0.844112	-1.909662	0.999744	-0.000000	0.022618	99.974419	0.000000	0.000000	0.000000	1.000000
0.015218	0.770513	-0.637242	1.521776	-0.018395	0.637424	0.770294	-1.839511	0.999715	0.000000	0.023874	99.971498	0.000000	0.000000	0.000000	1.000000
0.018319	0.684547	-0.728738	1.831905	-0.017203	0.728969	0.684331	-1.720273	0.999684	0.000000	0.025130	99.968419	0.000000	0.000000	0.000000	1.000000
0.021347	0.587785	-0.808735	2.134698	-0.015509	0.809017	0.587581	-1.550949	0.999652	0.000000	0.026386	99.965182	0.000000	0.000000	0.000000	1.000000
0.024223	0.481754	-0.875972	2.422330	-0.013317	0.876307	0.481570	-1.331687	0.999618	0.000000	0.027642	99.961787	0.000000	0.000000	0.000000	1.000000
0.026869	0.368125	-0.929388	2.686927	-0.010638	0.929776	0.367971	-1.063829	0.999582	0.000000	0.028899	99.958235	0.000000	0.000000	0.000000	1.000000
0.029207	0.248690	-0.968143	2.920735	-0.007499	0.968583	0.248577	-0.749917	0.999545	0.000000	0.030155	99.954524	0.000000	0.000000	0.000000	1.000000
0.031163	0.125333	-0.991625	3.116308	-0.003937	0.992115	0.125271	-0.393681	0.999507	0.000000	0.031411	99.950656	0.000000	0.000000	0.000000	1.000000
0.032667	-0.000000	-0.999466	3.266675	0.000000	1.000000	-0.000000	0.000000	0.999466	0.000000	0.032667	99.946630	0.000000	0.000000	0.000000	1.000000
0.033655	-0.125333	-0.991544	3.365520	0.004252	0.992115	-0.125261	0.425164	0.999424	-0.000000	0.033923	99.942446	0.000000	0.000000	0.000000	1.000000
0.034073	-0.248690	-0.967984	3.407338	0.008749	0.968583	-0.248536	0.874856	0.999381	0.000000	0.035179	99.938104	0.000000	0.000000	0.000000	1.000000
0.033876	-0.368125	-0.929159	3.387586	0.013412	0.929776	-0.367880	1.341240	0.999336	0.000000	0.036434	99.933605	0.000000	0.000000	0.000000	1.000000
0.033028	-0.481754	-0.875684	3.302816	0.018157	0.876307	-0.481411	1.815738	0.999289	-0.000000	0.037690	99.928947	0.000000	0.000000	0.000000	1.000000
0.031508	-0.587785	-0.808403	3.150789	0.022892	0.809017	-0.587339	2.289182	0.999241	-0.000000	0.038946	99.924132	0.000000	0.000000	0.000000	1.000000
0.029306	-0.684547	-0.728379	2.930567	0.027520	0.728969	-0.683994	2.751985	0.999192	0.000000	0.040202	99.919159	0.000000	0.000000	0.000000	1.000000
0.026426	-0.770513	-0.636876	2.642577	0.031943	0.637424	-0.769851	3.194327	0.999140	0.000000	0.041457	99.914028	0.000000	0.000000	0.000000	1.000000
0.022887	-0.844328	-0.535338	2.288659	0.036063	0.535827	-0.843557	3.606349	0.999087	-0.000000	0.042713	99.908740	0.000000	0.000000	0.000000	1.000000
0.018721	-0.904827	-0.425368	1.872071	0.039784	0.425779	-0.903952	3.978354	0.999033	-0.000000	0.043968	99.903293	0.000000	0.000000	0.000000	1.000000
0.013975	-0.951057	-0.308701	1.397483	0.043010	0.309017	-0.950083	4.301011	0.998977	0.000000	0.045224	99.897689	0.000000	0.000000	0.000000	1.000000
0.008709	-0.982287	-0.187179	0.870926	0.045656	0.187381	-0.981226	4.565555	0.998919	0.000000	0.046479	99.891928	0.000000	0.000000	0.000000	1.000000
0.002997	-0.998027	-0.062719	0.299725	0.047640	0.062791	-0.996889	4.763987	0.998860	0.000000	0.047734	99.886008	0.000000	0.000000	0.000000	1.000000
-0.003076	-0.998027	0.062715	-0.307606	0.048893	-0.062791	-0.996828	4.889256	0.998799	0.000000	0.048989	99.879931	0.000000	0.000000	0.000000	1.000000
-0.009415	-0.982287	0.187145	-0.941485	0.049354	-0.187381	-0.981047	4.935435	0.998737	0.000000	0.050244	99.873696	0.000000	0.000000	0.000000	1.000000
-0.015914	-0.951057	0.308607	-1.591417	0.048979	-0.309017	-0.949794	4.897877	0.998673	-0.000000	0.051499	99.867303	0.000000	0.000000	0.000000	1.000000
-0.022462	-0.904827	0.425186	-2.246167	0.047733	-0.425779	-0.903567	4.773348	0.998608	0.000000	0.052754	99.860752	0.000000	0.000000	0.000000	1.000000
-0.028940	-0.844328	0.535045	-2.893952	0.045601	-0.535827	-0.843096	4.560139	0.998540	-0.000000	0.054009	99.854044	0.000000	0.000000	0.000000	1.000000
-0.035227	-0.770513	0.636450	-3.522651	0.042582	-0.637424	-0.769336	4.258154	0.998472	0.000000	0.055264	99.847179	0.000000	0.000000	0.000000	1.000000
-0.041200	-0.684547	0.727803	-4.120024	0.038690	-0.728969	-0.683453	3.868960	0.998402	0.000000	0.056519	99.840155	0.000000	0.000000	0.000000	1.000000
-0.046739	-0.587785	0.807666	-4.673943	0.033958	-0.809017	-0.586803	3.395819	0.998330	0.000000	0.057773	99.832974	0.000000	0.000000	0.000000	1.000000
-0.051726	-0.481754	0.874779	-5.172629	0.028437	-0.876307	-0.480914	2.843677	0.998256	-0.000000	0.059028	99.825635	0.000000	0.000000	0.000000	1.000000
-0.056049	-0.368125	0.928086	-5.604879	0.022191	-0.929776	-0.367455	2.219129	0.998181	-0.000000	0.060282	99.818139	0.000000	0.000000	0.000000	1.000000
-0.059603	-0.248690	0.966748	-5.960304	0.015303	-0.968583	-0.248219	1.530346	0.998105	-0.000000	0.061536	99.810485	0.000000	0.000000	0.000000	1.000000
-0.062295	-0.125333	0.990157	-6.229540	0.007870	-0.992115	-0.125086	0.786974	0.998027	0.000000	0.062791	99.802673	0.000000	0.000000	0.000000	1.000000
-0.064045	0.000000	0.997947	-6.404463	-0.000000	-1.000000	0.000000	-0.000000	0.997947	0.000000	0.064045	99.794704	0.000000	0.000000	0.000000	1.000000
-0.064784	0.125333	0.989997	-6.478373	-0.008184	-0.992115	0.125066	-0.818409	0.997866	0.000000	0.065299	99.786577	0.000000	0.000000	0.000000	1.000000
-0.064462	0.248690	0.966436	-6.446167	-0.016551	-0.968583	0.248139	-1.655094	0.997783	-0.000000	0.066553	99.778292	0.000000	0.000000	0.000000	1.000000
-0.063045	0.368125	0.927637	-6.304474	-0.024961	-0.929776	0.367277	-2.496118	0.997699	0.000000	0.067806	99.769850	0.000000	0.000000	0.000000	1.000000
-0.060518	0.481754	0.874215	-6.051776	-0.033270	-0.876307	0.480603	-3.326992	0.997613	-0.000000	0.069060	99.761251	0.000000	0.000000	0.000000	1.000000
-0.056885	0.587785	0.807015	-5.688490	-0.041329	-0.809017	0.586330	-4.132930	0.997525	0.000000	0.070314	99.752494	0.000000	0.000000	0.000000	1.000000
-0.052170	0.684547	0.727099	-5.217016	-0.048991	-0.728969	0.682792	-4.899104	0.997436	-0.000000	0.071567	99.743579	0.000000	0.000000	0.000000	1.000000
-0.046417	0.770513	0.635732	-4.641749	-0.056109	-0.637424	0.768468	-5.610911	0.997345	0.000000	0.072820	99.734507	0.000000	0.000000	0.000000	1.000000
-0.039691	0.844328	0.534355	-3.969066	-0.062542	-0.535827	0.842008	-6.254248	0.997253	0.000000	0.074074	99.725277	0.000000	0.000000	0.000000	1.000000
-0.032073	0.904827	0.424570	-3.207259	-0.068158	-0.425779	0.902256	-6.815773	0.997159	0.000000	0.075327	99.715890	0.000000	0.000000	0.000000	1.000000
-0.023664	0.951057	0.308110	-2.366446	-0.072832	-0.309017	0.948264	-7.283173	0.997063	0.000000	0.076580	99.706345	0.000000	0.000000	0.000000	1.000000
-0.014584	0.982287	0.186813	-1.458439	-0.076454	-0.187381	0.979307	-7.645407	0.996966	-0.000000	0.077833	99.696643	0.000000	0.000000	0.000000	1.000000
-0.004966	0.998027	0.062594	-0.496582	-0.078929	-0.062791	0.994901	-7.892940	0.996868	0.000000	0.079085	99.686784	0.000000	0.000000	0.000000	1.000000
0.005044	0.998027	-0.062588	0.504447	-0.080180	0.062791	0.994801	-8.017957	0.996768	0.000000	0.080338	99.676767	0.000000	0.000000	0.000000	1.000000
0.015289	0.982287	-0.186757	1.528856	-0.080145	0.187381	0.979012	-8.014542	0.996666	0.000000	0.081591	99.666593	0.000000	0.000000	0.000000	1.000000
0.025600	0.951057	-0.307955	2.559989	-0.078788	0.309017	0.947787	-7.878837	0.996563	0.000000	0.082843	99.656261	0.000000	0.000000	0.000000	1.000000
0.035806	0.904827	-0.424271	3.580601	-0.076092	0.425779	0.901622	-7.609165	0.996458	0.000000	0.084095	99.645772	0.000000	0.000000	0.000000	1.000000
0.045731	0.844328	-0.533872	4.573140	-0.072061	0.535827	0.841247	-7.206116	0.996351	0.000000	0.085347	99.635126	0.000000	0.000000	0.000000	1.000000
0.055201	0.770513	-0.635029	5.520050	-0.066726	0.637424	0.767619	-6.672595	0.996243	0.000000	0.086599	99.624322	0.000000	0.000000	0.000000	1.000000
0.064041	0.684547	-0.726150	6.404077	-0.060138	0.728969	0.681900	-6.013828	0.996134	-0.000000	0.087851	99.613361	0.000000	0.000000	0.000000	1.000000
0.072086	0.587785	-0.805799	7.208576	-0.052373	0.809017	0.585447	-5.237337	0.996022	0.000000	0.089103	99.602243	0.000000	0.000000	0.000000	1.000000
0.079178	0.481754	-0.872722	7.917823	-0.043529	0.876307	0.479783	-4.352860	0.995910	-0.000000	0.090354	99.590967	0.000000	0.000000	0.000000	1.000000
0.085173	0.368125	-0.925867	8.517301	-0.033722	0.929776	0.366577	-3.372238	0.995795	0.000000	0.091606	99.579534	0.000000	0.000000	0.000000	1.000000
0.089940	0.248690	-0.964398	8.993990	-0.023093	0.968583	0.247615	-2.309264	0.995679	0.000000	0.092857	99.567944	0.000000	0.000000	0.000000	1.000000
0.093366	0.125333	-0.987712	9.336624	-0.011795	0.992115	0.124777	-1.179490	0.995562	-0.000000	0.094108	99.556196	0.000000	0.000000	0.000000	1.000000
0.095359	-0.000000	-0.995443	9.535930	0.000000	1.000000	-0.000000	0.000000	0.995443	0.000000	0.095359	99.544292	0.000000	0.000000	0.000000	1.000000
0.095848	-0.125333	-0.987474	9.584833	0.012108	0.992115	-0.124747	1.210846	0.995322	0.000000	0.096610	99.532230	0.000000	0.000000	0.000000	1.000000
0.094786	-0.248690	-0.963934	9.478634	0.024337	0.968583	-0.247496	2.433700	0.995200	0.000000	0.097861	99.520011	0.000000	0.000000	0.000000	1.000000
0.092151	-0.368125	-0.925199	9.215140	0.036485	0.929776	-0.366312	3.648532	0.995076	0.000000	0.099111	99.507635	0.000000	0.000000	0.000000	1.000000
0.087948	-0.481754	-0.871882	8.794764	0.048350	0.876307	-0.479321	4.834962	0.994951	0.000000	0.100362	99.495102	0.000000	0.000000	0.000000	1.000000
0.082206	-0.587785	-0.804830	8.220578	0.059726	0.809017	-0.584743	5.972599	0.994824	0.000000	0.101612	99.482411	0.000000	0.000000	0.000000	1.000000
0.074983	-0.684547	-0.725102	7.498316	0.070414	0.728969	-0.680916	7.041387	0.994696	0.000000	0.102862	99.469564	0.000000	0.000000	0.000000	1.000000
0.066363	-0.770513	-0.633960	6.636340	0.080220	0.637424	-0.766326	8.021957	0.994566	-0.000000	0.104112	99.456559	0.000000	0.000000	0.000000	1.000000
0.056456	-0.844328	-0.532844	5.645557	0.088960	0.535827	-0.839628	8.895974	0.994434	-0.000000	0.105362	99.443398	0.000000	0.000000	0.000000	1.000000
0.045393	-0.904827	-0.423353	4.539282	0.096465	0.425779	-0.899670	9.646466	0.994301	-0.000000	0.106611	99.430079	0.000000	0.000000	0.000000	1.000000
0.033331	-0.951057	-0.307214	3.333074	0.102581	0.309017	-0.945508	10.258147	0.994166	-0.000000	0.107861	99.416603	0.000000	0.000000	0.000000	1.000000
0.020445	-0.982287	-0.186263	2.044513	0.107177	0.187381	-0.976423	10.717713	0.994030	-0.000000	0.109110	99.402971	0.000000	0.000000	0.000000	1.000000
0.006929	-0.998027	-0.062407	0.692949	0.110141	0.062791	-0.991931	11.014105	0.993892	0.000000	0.110359	99.389181	0.000000	0.000000	0.000000	1.000000
-0.007008	-0.998027	0.062398	-0.700790	0.111387	-0.062791	-0.991791	11.138746	0.993752	0.000000	0.111608	99.375235	0.000000	0.000000	0.000000	1.000000
-0.021147	-0.982287	0.186184	-2.114718	0.110857	-0.187381	-0.976012	11.085739	0.993611	-0.000000	0.112856	99.361131	0.000000	0.000000	0.000000	1.000000
-0.035260	-0.951057	0.306999	-3.526035	0.108520	-0.309017	-0.944845	10.852021	0.993469	0.000000	0.114105	99.346871	0.000000	0.000000	0.000000	1.000000
-0.049115	-0.904827	0.422937	-4.911502	0.104375	-0.425779	-0.898787	10.437474	0.993325	-0.000000	0.115353	99.332453	0.000000	0.000000	0.000000	1.000000
-0.062478	-0.844328	0.532172	-6.247815	0.098450	-0.535827	-0.838569	9.844982	0.993179	0.000000	0.116601	99.317879	0.000000	0.000000	0.000000	1.000000
-0.075120	-0.770513	0.632982	-7.512002	0.090805	-0.637424	-0.765144	9.080450	0.993031	-0.000000	0.117849	99.303148	0.000000	0.000000	0.000000	1.000000
-0.086818	-0.684547	0.723780	-8.681809	0.081528	-0.728969	-0.679675	8.152762	0.992883	0.000000	0.119097	99.288260	0.000000	0.000000	0.000000	1.000000
-0.097361	-0.587785	0.803137	-9.736096	0.070737	-0.809017	-0.583513	7.073687	0.992732	0.000000	0.120345	99.273216	0.000000	0.000000	0.000000	1.000000
-0.106552	-0.481754	0.869805	-10.655203	0.058577	-0.876307	-0.478179	5.857747	0.992580	0.000000	0.121592	99.258015	0.000000	0.000000	0.000000	1.000000
-0.114213	-0.368125	0.922735	-11.421317	0.045220	-0.929776	-0.365337	4.522019	0.992427	0.000000	0.122839	99.242656	0.000000	0.000000	0.000000	1.000000
-0.120188	-0.248690	0.961097	-12.018800	0.030859	-0.968583	-0.246768	3.085903	0.992271	0.000000	0.124086	99.227142	0.000000	0.000000	0.000000	1.000000
-0.124345	-0.125333	0.984292	-12.434494	0.015708	-0.992115	-0.124345	1.570842	0.992115	-0.000000	0.125333	99.211470	0.000000	0.000000	0.000000	1.000000
-0.126580	0.000000	0.991956	-12.657986	-0.000000	-1.000000	0.000000	-0.000000	0.991956	0.000000	0.126580	99.195642	0.000000	0.000000	0.000000	1.000000
-0.126818	0.125333	0.983976	-12.681834	-0.016021	-0.992115	0.124305	-1.602088	0.991797	0.000000	0.127826	99.179657	0.000000	0.000000	0.000000	1.000000
-0.125017	0.248690	0.960481	-12.501747	-0.032099	-0.968583	0.246610	-3.209903	0.991635	0.000000	0.129073	99.163516	0.000000	0.000000	0.000000	1.000000
-0.121167	0.368125	0.921848	-12.116712	-0.047973	-0.929776	0.364985	-4.797345	0.991472	0.000000	0.130319	99.147218	0.000000	0.000000	0.000000	1.000000
-0.115291	0.481754	0.868689	-11.529073	-0.063382	-0.876307	0.477566	-6.338161	0.991308	0.000000	0.131564	99.130763	0.000000	0.000000	0.000000	1.000000
-0.107446	0.587785	0.801850	-10.744552	-0.078064	-0.809017	0.582578	-7.806374	0.991142	0.000000	0.132810	99.114152	0.000000	0.000000	0.000000	1.000000
-0.097722	0.684547	0.722389	-9.772216	-0.091767	-0.728969	0.678368	-9.176721	0.990974	0.000000	0.134055	99.097384	0.000000	0.000000	0.000000	1.000000
-0.086244	0.770513	0.631563	-8.624382	-0.104251	-0.637424	0.763428	-10.425087	0.990805	0.000000	0.135301	99.080460	0.000000	0.000000	0.000000	1.000000
-0.073165	0.844328	0.530808	-7.316475	-0.115289	-0.535827	0.836420	-11.528921	0.990634	-0.000000	0.136546	99.063380	0.000000	0.000000	0.000000	1.000000
-0.058668	0.904827	0.421718	-5.866825	-0.124676	-0.425779	0.896196	-12.467638	0.990461	-0.000000	0.137790	99.046143	0.000000	0.000000	0.000000	1.000000
-0.042964	0.951057	0.306016	-4.296413	-0.132230	-0.309017	0.941819	-13.222998	0.990287	-0.000000	0.139035	99.028749	0.000000	0.000000	0.000000	1.000000
-0.026286	0.982287	0.185528	-2.628569	-0.137794	-0.187381	0.972574	-13.779442	0.990112	0.000000	0.140279	99.011199	0.000000	0.000000	0.000000	1.000000
-0.008886	0.998027	0.062159	-0.888632	-0.141244	-0.062791	0.987982	-14.124399	0.989935	-0.000000	0.141523	98.993493	0.000000	0.000000	0.000000	1.000000
0.008964	0.998027	-0.062147	0.896442	-0.142485	0.062791	0.987803	-14.248541	0.989756	0.000000	0.142767	98.975631	0.000000	0.000000	0.000000	1.000000
0.026985	0.982287	-0.185428	2.698493	-0.141460	0.187381	0.972048	-14.145996	0.989576	0.000000	0.144011	98.957612	0.000000	0.000000	0.000000	1.000000
0.044886	0.951057	-0.305740	4.488602	-0.138145	0.309017	0.940970	-13.814496	0.989394	-0.000000	0.145254	98.939437	0.000000	0.000000	0.000000	1.000000
0.062376	0.904827	-0.421186	6.237556	-0.132555	0.425779	0.895065	-13.255481	0.989211	-0.000000	0.146497	98.921106	0.000000	0.000000	0.000000	1.000000
0.079163	0.844328	-0.529947	7.916325	-0.124741	0.535827	0.835062	-12.474132	0.989026	0.000000	0.147740	98.902618	0.000000	0.000000	0.000000	1.000000
0.094965	0.770513	-0.630310	9.496540	-0.114793	0.637424	0.761914	-11.479345	0.988840	-0.000000	0.148983	98.883974	0.000000	0.000000	0.000000	1.000000
0.109510	0.684547	-0.720696	10.950974	-0.102836	0.728969	0.676779	-10.283649	0.988652	0.000000	0.150226	98.865174	0.000000	0.000000	0.000000	1.000000
0.122540	0.587785	-0.799683	12.254006	-0.089031	0.809017	0.581003	-8.903057	0.988462	-0.000000	0.151468	98.846219	0.000000	0.000000	0.000000	1.000000
0.133821	0.481754	-0.866029	13.382067	-0.073569	0.876307	0.476103	-7.356854	0.988271	0.000000	0.152710	98.827106	0.000000	0.000000	0.000000	1.000000
0.143141	0.368125	-0.918692	14.314062	-0.056673	0.929776	0.363736	-5.667338	0.988078	0.000000	0.153952	98.807838	0.000000	0.000000	0.000000	1.000000
0.150317	0.248690	-0.956848	15.031750	-0.038595	0.968583	0.245677	-3.859497	0.987884	0.000000	0.155193	98.788414	0.000000	0.000000	0.000000	1.000000
0.155201	0.125333	-0.979900	15.520093	-0.019606	0.992115	0.123790	-1.960644	0.987688	0.000000	0.156434	98.768834	0.000000	0.000000	0.000000	1.000000
0.157676	-0.000000	-0.987491	15.767551	0.000000	1.000000	-0.000000	0.000000	0.987491	0.000000	0.157676	98.749098	0.000000	0.000000	0.000000	1.000000
0.157663	-0.125333	-0.979507	15.766320	0.019917	0.992115	-0.123741	1.991749	0.987292	0.000000	0.158916	98.729206	0.000000	0.000000	0.000000	1.000000
0.155125	-0.248690	-0.956080	15.512522	0.039829	0.968583	-0.245480	3.982939	0.987092	-0.000000	0.160157	98.709158	0.000000	0.000000	0.000000	1.000000
0.150063	-0.368125	-0.917587	15.006326	0.059414	0.929776	-0.363298	5.941425	0.986890	0.000000	0.161397	98.688954	0.000000	0.000000	0.000000	1.000000
0.142520	-0.481754	-0.864639	14.252003	0.078351	0.876307	-0.475340	7.835105	0.986686	0.000000	0.162637	98.668594	0.000000	0.000000	0.000000	1.000000
0.132579	-0.587785	-0.798080	13.257923	0.096324	0.809017	-0.579839	9.632445	0.986481	0.000000	0.163877	98.648079	0.000000	0.000000	0.000000	1.000000
0.120365	-0.684547	-0.718963	12.036472	0.113030	0.728969	-0.675151	11.303000	0.986274	-0.000000	0.165116	98.627408	0.000000	0.000000	0.000000	1.000000
0.106039	-0.770513	-0.628542	10.603913	0.128179	0.637424	-0.759777	12.817928	0.986066	-0.000000	0.166356	98.606581	0.000000	0.000000	0.000000	1.000000
0.089802	-0.844328	-0.528248	8.980174	0.141505	0.535827	-0.832386	14.150490	0.985856	0.000000	0.167595	98.585598	0.000000	0.000000	0.000000	1.000000
0.071886	-0.904827	-0.419667	7.188578	0.152765	0.425779	-0.891838	15.276507	0.985645	0.000000	0.168833	98.564460	0.000000	0.000000	0.000000	1.000000
0.052555	-0.951057	-0.304515	5.255511	0.161748	0.309017	-0.937201	16.174800	0.985432	0.000000	0.170072	98.543165	0.000000	0.000000	0.000000	1.000000
0.032100	-0.982287	-0.184611	3.210031	0.168276	0.187381	-0.967766	16.827573	0.985217	0.000000	0.171310	98.521716	0.000000	0.000000	0.000000	1.000000
0.010834	-0.998027	-0.061849	1.083438	0.172208	0.062791	-0.983057	17.220754	0.985001	-0.000000	0.172548	98.500111	0.000000	0.000000	0.000000	1.000000
-0.010912	-0.998027	0.061835	-1.091209	0.173443	-0.062791	-0.982840	17.344275	0.984783	0.000000	0.173786	98.478350	0.000000	0.000000	0.000000	1.000000
-0.032796	-0.982287	0.184489	-3.279605	0.171923	-0.187381	-0.967125	17.192292	0.984564	0.000000	0.175023	98.456433	0.000000	0.000000	0.000000	1.000000
-0.054467	-0.951057	0.304179	-5.446739	0.167633	-0.309017	-0.936166	16.763337	0.984344	0.000000	0.176260	98.434362	0.000000	0.000000	0.000000	1.000000
-0.075575	-0.904827	0.419018	-7.557454	0.160604	-0.425779	-0.890460	16.060407	0.984121	0.000000	0.177497	98.412134	0.000000	0.000000	0.000000	1.000000
-0.095770	-0.844328	0.527199	-9.577021	0.150910	-0.535827	-0.830732	15.090971	0.983898	0.000000	0.178734	98.389752	0.000000	0.000000	0.000000	1.000000
-0.114717	-0.770513	0.627016	-11.471706	0.138669	-0.637424	-0.757932	13.866910	0.983672	-0.000000	0.179970	98.367214	0.000000	0.000000	0.000000	1.000000
-0.132093	-0.684547	0.716901	-13.209332	0.124044	-0.728969	-0.673215	12.404388	0.983445	0.000000	0.181206	98.344520	0.000000	0.000000	0.000000	1.000000
-0.147598	-0.587785	0.795439	-14.759824	0.107236	-0.809017	-0.577920	10.723640	0.983217	0.000000	0.182441	98.321672	0.000000	0.000000	0.000000	1.000000
-0.160957	-0.481754	0.861398	-16.095726	0.088487	-0.876307	-0.473557	8.848700	0.982987	0.000000	0.183677	98.298668	0.000000	0.000000	0.000000	1.000000
-0.171927	-0.368125	0.913743	-17.192680	0.068071	-0.929776	-0.361776	6.807064	0.982755	0.000000	0.184912	98.275509	0.000000	0.000000	0.000000	1.000000
-0.180299	-0.248690	0.951654	-18.029864	0.046293	-0.968583	-0.244343	4.629282	0.982522	0.000000	0.186147	98.252195	0.000000	0.000000	0.000000	1.000000
-0.185904	-0.125333	0.974542	-18.590376	0.023485	-0.992115	-0.123113	2.348511	0.982287	0.000000	0.187381	98.228725	0.000000	0.000000	0.000000	1.000000
-0.188616	0.000000	0.982051	-18.861554	-0.000000	-1.000000	0.000000	-0.000000	0.982051	0.000000	0.188616	98.205100	0.000000	0.000000	0.000000	1.000000
-0.188352	0.125333	0.974071	-18.835246	-0.023794	-0.992115	0.123054	-2.379445	0.981813	0.000000	0.189849	98.181321	0.000000	0.000000	0.000000	1.000000
-0.185080	0.248690	0.950736	-18.507988	-0.047520	-0.968583	0.244107	-4.752044	0.981574	0.000000	0.191083	98.157386	0.000000	0.000000	0.000000	1.000000
-0.178811	0.368125	0.912420	-17.881130	-0.070796	-0.929776	0.361253	-7.079640	0.981333	0.000000	0.192316	98.133296	0.000000	0.000000	0.000000	1.000000
-0.169609	0.481754	0.859736	-16.960869	-0.093243	-0.876307	0.472644	-9.324317	0.981091	-0.000000	0.193549	98.109052	0.000000	0.000000	0.000000	1.000000
-0.157582	0.587785	0.793522	-15.758210	-0.114490	-0.809017	0.576527	-11.449010	0.980847	0.000000	0.194782	98.084652	0.000000	0.000000	0.000000	1.000000
-0.142888	0.684547	0.714827	-14.288850	-0.134181	-0.728969	0.671268	-13.418123	0.980601	-0.000000	0.196015	98.060098	0.000000	0.000000	0.000000	1.000000
-0.125730	0.770513	0.624901	-12.572978	-0.151981	-0.637424	0.755376	-15.198120	0.980354	0.000000	0.197247	98.035388	0.000000	0.000000	0.000000	1.000000
-0.106350	0.844328	0.525167	-10.635010	-0.167581	-0.535827	0.827530	-16.758094	0.980105	-0.000000	0.198479	98.010524	0.000000	0.000000	0.000000	1.000000
-0.085032	0.904827	0.417202	-8.503237	-0.180703	-0.425779	0.886599	-18.070299	0.979855	-0.000000	0.199710	97.985505	0.000000	0.000000	0.000000	1.000000
-0.062094	0.951057	0.302714	-6.209423	-0.191106	-0.309017	0.931658	-19.110639	0.979603	0.000000	0.200941	97.960332	0.000000	0.000000	0.000000	1.000000
-0.037883	0.982287	0.183512	-3.788325	-0.198591	-0.187381	0.962003	-19.859097	0.979350	0.000000	0.202172	97.935003	0.000000	0.000000	0.000000	1.000000
-0.012772	0.998027	0.061478	-1.277175	-0.203001	-0.062791	0.977163	-20.300115	0.979095	-0.000000	0.203403	97.909520	0.000000	0.000000	0.000000	1.000000
0.012849	0.998027	-0.061462	1.284900	-0.204229	0.062791	0.976907	-20.422893	0.978839	0.000000	0.204633	97.883883	0.000000	0.000000	0.000000	1.000000
0.038575	0.982287	-0.183368	3.857481	-0.202216	0.187381	0.961248	-20.221622	0.978581	-0.000000	0.205863	97.858090	0.000000	0.000000	0.000000	1.000000
